timestamp,primary_mbps_tx,backup_mbps_tx,active_target
1776803352.3921154,0.000,0.000,primary
1776803353.7638144,0.000,0.000,primary
1776803355.1000617,0.000,0.000,primary
1776803356.5265014,0.000,0.000,primary
1776803357.86076,0.000,0.000,primary
1776803359.3715656,0.000,0.000,primary
1776803360.9651315,0.000,0.000,primary
1776803362.2806962,0.000,0.000,primary
1776803363.6581974,0.000,0.000,primary
1776803365.0861886,0.000,0.000,primary
1776803366.49858,0.000,0.000,primary
1776803367.9766896,0.000,0.000,primary
1776803369.315133,0.000,0.000,primary
1776803370.771873,0.000,0.000,primary
1776803372.0302336,0.000,0.000,primary
1776803373.3212001,0.000,0.000,primary
1776803374.73074,0.000,0.000,primary
1776803376.0476823,0.000,0.000,primary
1776803377.418249,0.000,0.000,primary
1776803378.7976923,0.000,0.000,primary
1776803380.1184733,0.000,0.000,primary
1776803381.3983967,0.000,0.000,primary
1776803382.6672277,0.000,0.000,primary
1776803383.9418106,0.000,0.000,primary
1776803385.369477,0.000,0.000,primary
1776803386.6336737,0.000,0.000,primary
1776803387.888586,0.000,0.000,primary
1776803389.2446456,0.000,0.000,primary
1776803390.6599007,0.000,0.000,primary
1776803392.0487893,0.000,0.000,primary
1776803393.4348123,0.000,0.000,primary
1776803394.79198,0.000,0.000,primary
1776803396.0973735,0.000,0.000,primary
1776803397.381151,0.000,0.000,primary
1776803398.7109973,0.000,0.000,primary
1776803400.0012357,0.000,0.000,primary
1776803401.2742796,0.000,0.000,primary
1776803402.5482526,0.000,0.000,primary
1776803403.8095856,0.000,0.000,primary
1776803405.108501,0.000,0.000,primary
1776803406.3630028,0.004,0.000,primary
1776803407.6160865,0.000,0.000,primary
1776803409.4578612,0.003,0.000,primary
1776803410.876218,0.003,0.000,primary
1776803412.192246,0.004,0.000,primary
1776803413.5192509,0.004,0.000,primary
1776803415.063025,254.541,0.000,backup
1776803416.688836,1662.385,0.000,primary
1776803418.364216,1677.121,0.000,backup
1776803420.0594015,1672.290,0.000,primary
1776803421.7788415,1561.125,0.000,backup
1776803423.4656632,1650.796,0.000,primary
1776803425.031352,1642.097,0.000,backup
1776803426.6132095,1635.504,0.000,primary
1776803428.1679125,1546.741,0.000,backup
1776803429.7845528,1513.880,0.000,primary
1776803431.3722286,1483.041,0.000,backup
1776803433.0104482,1558.724,0.000,primary
1776803434.5842733,1576.655,0.000,backup
1776803436.0564966,1357.212,0.000,primary
1776803437.3293588,0.000,0.000,primary
1776803438.6830585,0.000,0.000,primary
1776803440.0173879,0.000,0.000,primary
1776803441.3578987,0.007,0.000,primary
1776803442.6918964,0.007,0.000,primary
1776803444.0169346,0.004,0.000,primary
1776803445.3520195,0.000,0.000,primary
1776803446.6189616,0.000,0.000,primary
1776803447.888154,0.000,0.000,primary
1776803449.157116,0.004,0.000,primary
1776803450.5174768,0.000,0.000,primary
1776803451.8529873,0.000,0.000,primary
1776803453.1429284,0.000,0.000,primary
1776803454.427122,0.000,0.000,primary
1776804239.3838835,0.000,0.000,primary
1776804241.0968468,0.000,0.000,primary
1776804243.2587144,0.000,0.000,primary
1776804244.5158608,0.000,0.000,primary
1776804246.2059073,0.000,0.000,primary
1776804247.4624238,0.000,0.000,primary
1776804248.7154455,0.000,0.000,primary
1776804250.017889,0.000,0.000,primary
1776804251.2637036,0.000,0.000,primary
1776804252.5051348,0.000,0.000,primary
1776804253.8199408,0.000,0.000,primary
1776804255.0827081,0.000,0.000,primary
1776804256.4387844,0.000,0.000,primary
1776804257.7241693,0.000,0.000,primary
1776804258.9939363,0.000,0.000,primary
1776804260.3432105,0.000,0.000,primary
1776804261.5867476,0.000,0.000,primary
1776804262.876579,0.000,0.000,primary
1776804264.1077154,0.000,0.000,primary
1776804265.4275472,0.000,0.000,primary
1776804266.678706,0.000,0.000,primary
1776804268.112167,0.000,0.000,primary
1776804269.480935,0.000,0.000,primary
1776804270.8416245,0.000,0.000,primary
1776804272.169194,0.000,0.000,primary
1776804273.521642,0.000,0.000,primary
1776804274.8387728,0.000,0.000,primary
1776804276.104892,0.000,0.000,primary
1776804277.3590357,0.000,0.000,primary
1776804278.7087977,0.000,0.000,primary
1776804279.9641602,0.000,0.000,primary
1776804281.219577,0.000,0.000,primary
1776804282.5010808,0.000,0.000,primary
1776804283.8744953,0.000,0.000,primary
1776804285.1220915,0.000,0.000,primary
1776804286.6152,957.381,0.000,backup
1776804288.125504,1893.949,0.000,primary
1776804289.6091037,1817.082,0.000,backup
1776804291.1414392,1815.326,0.000,primary
1776804292.707958,1648.958,0.000,backup
1776804294.2316647,1663.243,0.000,primary
1776804295.7417705,1353.363,0.000,backup
1776804297.1573281,0.000,0.000,primary
1776804298.4081314,0.000,0.000,primary
1776804299.7190125,0.000,0.000,primary
1776804301.0377877,0.000,0.000,primary
1776804302.369361,0.000,0.000,primary
1776804303.7600834,0.000,0.000,primary
1776804305.0895562,0.000,0.000,primary
1776804306.4184797,0.000,0.000,primary
1776804307.6769154,0.000,0.000,primary
1776804308.945761,0.008,0.000,primary
1776804310.2992043,0.003,0.000,primary
1776804311.6181293,0.007,0.000,primary
1776804312.941866,0.004,0.000,primary
1776804314.27065,0.003,0.000,primary
1776804315.5059192,0.000,0.000,primary
1776804316.7566502,0.000,0.000,primary
1776804318.0748694,0.000,0.000,primary
1776804319.3252573,0.000,0.000,primary
1776804320.6353183,0.000,0.000,primary
1776804321.9600244,0.000,0.000,primary
1776804323.1926768,0.000,0.000,primary
1776804324.439699,0.000,0.000,primary
1776804325.7498035,0.004,0.000,primary
1776804327.2754135,1412.294,0.000,backup
1776804328.771592,1404.613,1371.160,backup
1776804330.1411064,1395.266,1630.454,backup
1776804331.5159,1503.147,1322.710,backup
1776804332.873117,1398.034,1333.246,backup
1776804334.2451231,1298.767,1414.657,backup
1776804335.6439328,1278.723,1382.272,backup
1776804337.0420988,1375.707,1321.583,backup
1776804338.3531399,921.997,919.856,backup
1776804339.76573,0.000,0.004,primary
1776804341.0738919,0.006,0.000,primary
1776804342.365404,0.004,0.000,primary
1776804343.7068806,0.004,0.000,primary
1776804345.043348,0.000,0.000,primary
1776804346.4503384,0.000,0.000,primary
1776804347.8347867,0.000,0.000,primary
1776804349.1563418,0.000,0.000,primary
1776804350.4797504,0.000,0.000,primary
1776804351.7975364,0.000,0.000,primary
1776804353.1091144,0.000,0.000,primary
1776804354.4275112,0.000,0.000,primary
1776804355.6705344,0.000,0.000,primary
1776804356.9933822,0.000,0.000,primary
1776804358.2305067,0.000,0.000,primary
1776804359.538947,0.000,0.000,primary
1776804360.782474,0.000,0.000,primary
1776804362.1201773,0.000,0.000,primary
1776804363.440412,0.000,0.000,primary
1776804364.6797678,0.000,0.000,primary
1776804366.0129893,0.000,0.000,primary
1776804367.3260415,0.000,0.000,primary
1776804368.6455622,0.000,0.000,primary
1776804369.951607,0.000,0.000,primary
1776804371.2788708,0.000,0.000,primary
1776804372.5228264,0.000,0.000,primary
1776804373.8726134,0.000,0.000,primary
1776804375.3368185,0.000,0.000,primary
1776804376.708826,0.000,0.000,primary
1776804377.9759603,0.000,0.000,primary
1776804379.3274229,0.007,0.000,primary
1776804380.5849402,0.004,0.000,primary
1776804381.9075513,0.007,0.000,primary
1776804383.2529685,0.000,0.000,primary
1776804384.6730464,621.673,0.000,backup
1776804386.2415776,1877.494,0.000,primary
1776804387.843963,1739.326,0.000,backup
1776804389.2587857,1626.355,927.954,backup
1776804390.7106075,1525.704,1251.976,backup
1776804392.2006774,1324.177,1293.917,backup
1776804393.621393,1177.435,1166.608,backup
1776804395.0565383,1153.197,1239.622,backup
1776804396.4244773,228.851,1771.510,backup
1776804397.7951827,0.000,1646.466,backup
1776804399.2218904,0.000,1600.108,backup
1776804400.6165981,0.000,1664.512,backup
1776804401.9810202,0.000,1690.807,backup
1776804403.3541043,0.000,1676.794,backup
1776804404.7174587,0.000,1782.553,backup
1776804406.080187,0.000,1824.312,backup
1776804407.5964084,0.000,1535.271,backup
1776804408.990173,0.000,1623.179,backup
1776804410.3938768,0.000,1567.118,backup
1776804411.7933161,0.000,1610.165,backup
1776804413.2332103,0.000,1643.709,backup
1776804414.6416404,0.000,1637.155,backup
1776804416.0170932,0.000,1662.698,backup
1776804417.4117239,0.000,1639.236,backup
1776804418.8007748,0.000,1635.328,backup
1776804420.220919,0.000,1588.171,backup
1776804421.5901349,0.000,1621.297,backup
1776804422.967877,0.000,1557.391,backup
1776804424.3928325,0.000,1631.588,backup
1776804425.7865152,0.000,1625.322,backup
1776804427.1765525,0.000,1666.914,backup
1776804428.5410748,0.000,1651.549,backup
1776804430.016484,0.000,1622.983,backup
1776804431.3467298,0.000,761.446,backup
1776804432.855805,0.000,0.007,primary
1776804434.2274196,0.006,0.000,primary
1776804435.5605798,0.004,0.000,primary
1776804436.891151,0.014,0.000,primary
1776804438.223995,0.014,0.000,primary
1776804439.592515,0.014,0.000,primary
1776804440.962392,0.017,0.000,primary
1776804442.3117673,0.007,0.000,primary
1776804443.6310902,0.004,0.000,primary
1776804444.9728734,0.000,0.000,primary
1776804446.3446712,0.000,0.000,primary
1776804447.6178536,0.000,0.000,primary
1776804448.9741545,0.000,0.000,primary
1776804450.3495364,0.000,0.000,primary
1776804451.6012366,0.000,0.000,primary
1776804452.8697567,0.007,0.000,primary
1776804454.127829,0.000,0.000,primary
1776804455.37951,0.000,0.000,primary
1776804456.642774,0.000,0.000,primary
1776804458.007893,0.000,0.000,primary
1776804459.2701273,0.000,0.000,primary
1776804460.5778134,0.000,0.000,primary
1776804461.8525324,0.000,0.000,primary
1776804463.1085835,0.000,0.000,primary
1776804464.372211,0.000,0.000,primary
1776804465.6437788,0.000,0.000,primary
1776804466.9136572,0.000,0.000,primary
1776806445.7891636,0.000,0.000,primary
1776806447.2014925,0.000,0.000,primary
1776806448.5223463,0.000,0.000,primary
1776806449.8278553,0.000,0.000,primary
1776806451.2974505,0.000,0.000,primary
1776806452.5583766,0.000,0.000,primary
1776806454.0575333,0.000,0.000,primary
1776806455.4277751,0.000,0.000,primary
1776806456.7443967,0.000,0.000,primary
1776806458.0149577,0.000,0.000,primary
1776806459.2986078,0.000,0.000,primary
1776806460.5684004,0.000,0.000,primary
1776806461.8281746,0.000,0.000,primary
1776806463.0865664,0.000,0.000,primary
1776806464.3696404,0.000,0.000,primary
1776806465.620643,0.000,0.000,primary
1776806466.8907893,0.000,0.000,primary
1776806468.448245,762.468,0.000,backup
1776806470.2470136,1868.704,842.590,backup
1776806471.8507705,1217.799,1281.886,backup
1776806474.0052505,1156.153,1241.568,backup
1776806475.5643957,1236.937,1151.519,backup
1776806477.2908058,1157.668,1023.822,backup
1776806478.8101325,1114.699,1218.088,backup
1776806480.2861223,1002.045,1317.909,backup
1776806481.7886975,980.231,1074.309,backup
1776806483.2520802,1029.286,1183.418,backup
1776806484.7741852,950.429,1059.825,backup
1776806486.2997465,1010.883,1103.838,backup
1776806487.7578962,1091.619,1180.822,backup
1776806489.2741365,1054.113,1241.688,backup
1776806490.7876794,1173.127,1150.963,backup
1776806492.2190945,1069.183,1229.702,backup
1776806494.195049,1656.899,942.532,backup
1776806495.854833,1084.496,915.608,backup
1776806497.3043919,143.838,1492.301,backup
1776806498.7561715,0.000,1511.030,backup
1776806500.2190876,0.000,1476.575,backup
1776806501.640466,0.000,1518.639,backup
1776806503.0700836,0.000,1580.245,backup
1776806504.475818,0.000,1670.104,backup
1776806505.9157996,0.000,1414.284,backup
1776806507.449056,0.000,1226.288,backup
1776806508.9007688,0.000,1360.313,backup
1776806510.3950298,0.000,966.263,backup
1776806511.934526,0.000,1329.134,backup
1776806513.4074707,0.000,1456.551,backup
1776806514.816787,0.000,1239.307,backup
1776806516.3247628,0.000,1163.173,backup
1776806523.4988263,0.000,0.000,primary
1776806524.9987404,0.000,1489.210,primary
1776806526.467443,0.000,1428.269,primary
1776806527.8968577,0.000,1533.768,primary
1776806529.3049333,0.003,1512.952,primary
1776806530.995994,0.000,1312.772,primary
1776806532.3961484,0.000,1567.416,primary
1776806533.8149278,0.000,1399.502,primary
1776806535.1806896,0.000,1539.805,primary
1776806536.564099,0.000,1651.345,primary
1776806537.904926,0.000,1643.379,primary
1776806539.24642,0.000,1687.438,primary
1776806540.60949,0.000,1672.781,primary
1776806542.0731125,0.000,985.484,primary
1776806543.4937456,0.000,1550.675,primary
1776806544.8803508,0.000,1062.524,primary
1776806546.1822493,0.000,0.000,primary
1776806547.5442085,0.000,0.000,primary
1776806548.7767394,0.000,0.000,primary
1776806550.0077045,0.000,0.000,primary
1776806551.2431884,0.000,0.000,primary
1776806552.5722525,0.000,0.000,primary
1776806553.8049061,0.000,0.000,primary
1776806555.042933,0.000,0.000,primary
1776806556.2969027,0.000,0.000,primary
1776806557.5390368,0.000,0.000,primary
1776806558.7817228,0.004,0.000,primary
1776806560.115748,0.004,0.000,primary
1776806561.454986,0.007,0.000,primary
1776806562.8119063,0.004,0.000,primary
1776806564.1256397,0.000,0.000,primary
1776806565.4609504,888.915,0.000,primary
1776806567.162745,1609.581,0.000,backup
1776806568.770684,1723.672,0.000,primary
1776806570.4092422,1639.491,0.000,backup
1776806572.1568737,1600.498,0.000,primary
1776806573.8766363,1635.966,0.000,backup
1776806575.6539164,1548.733,0.000,primary
1776806577.0657804,1417.978,0.000,primary
1776806578.707625,1620.826,0.000,backup
1776806580.611537,995.142,0.000,primary
1776806582.0389557,1186.175,0.000,primary
1776806583.4746284,1474.956,0.000,primary
1776806584.931769,1443.356,0.000,primary
1776806586.492379,1431.215,0.000,primary
1776806587.9055226,1561.846,0.000,primary
1776806589.5617182,1634.491,0.000,backup
1776806591.2465143,1501.076,0.000,primary
1776806592.6489449,1557.392,0.000,primary
1776806594.0507212,1590.911,0.000,primary
1776806595.4415007,1590.665,0.000,primary
1776806596.8830614,1435.577,0.000,primary
1776806598.3509164,1300.596,0.000,primary
1776806599.8039904,1417.831,0.000,primary
1776806601.282135,1222.632,0.000,primary
1776806602.7326438,1279.611,0.000,primary
1776806604.1751266,1409.852,0.000,primary
1776806605.6442394,1211.897,0.000,primary
1776806607.0856206,1272.201,0.000,primary
1776806608.5248203,1349.452,0.000,primary
1776806610.0368097,1290.004,0.000,primary
1776806611.5276084,1249.727,0.000,primary
1776806612.9731789,1334.613,0.000,primary
1776806614.43022,1307.532,0.000,primary
1776806615.9223597,1274.059,0.000,primary
1776806617.3744392,1219.263,0.000,primary
1776806618.810038,1254.252,0.000,primary
1776806620.345661,1236.456,0.000,primary
1776806621.7805104,1290.245,0.000,primary
1776806623.2011077,1331.993,0.000,primary
1776806624.640548,1361.645,0.000,primary
1776806626.2363582,1191.571,0.000,primary
1776806627.8209732,1190.033,0.000,primary
1776806629.4847355,1233.353,0.000,primary
1776806631.233033,1125.793,0.000,primary
1776806632.9739926,1043.975,0.000,primary
1776806635.1341403,761.557,0.000,primary
1776806637.3902266,549.900,0.000,primary
1776806639.394995,765.159,0.000,primary
1776806641.5782783,639.127,0.000,primary
1776806643.2619834,665.179,0.000,primary
1776806644.9889467,610.358,0.000,primary
1776806646.6493573,783.738,0.000,primary
1776806648.2369254,849.723,0.000,primary
1776806650.1492414,833.901,0.000,primary
1776806651.8931546,728.621,0.000,primary
1776806653.6810513,793.151,0.000,primary
1776806655.438983,870.517,0.000,primary
1776806657.1810663,830.346,0.000,primary
1776806658.9242444,867.147,0.000,primary
1776806660.5942535,871.711,0.000,primary
1776806662.5317035,944.523,0.000,primary
1776806665.139242,559.027,0.000,primary
1776806667.7406266,735.867,0.000,primary
1776806669.8919225,566.704,0.000,primary
1776806672.006383,649.682,0.000,primary
1776806673.908655,547.428,0.000,primary
1776806675.5927246,388.062,0.000,primary
1776806677.4788084,391.811,0.000,primary
1776806680.101793,432.387,0.000,primary
1776806682.144984,374.714,0.000,primary
1776806683.838663,460.475,0.000,primary
1776806685.631272,348.684,0.000,primary
1776806687.6324193,380.440,0.000,primary
1776806689.5776138,349.478,0.000,primary
1776806691.7020822,287.412,0.000,primary
1776806693.7542553,305.361,0.000,primary
1776806695.8840423,291.309,0.000,primary
1776806697.9505055,393.926,0.000,primary
1776806699.8297062,400.414,0.000,primary
1776806701.7626386,311.326,0.000,primary
1776806703.7151566,262.860,0.000,primary
1776806706.0567954,369.829,0.000,primary
1776806708.190714,289.043,0.000,primary
1776806710.3277645,306.465,0.000,primary
1776806712.2539766,262.229,0.000,primary
1776806714.29251,231.523,0.000,primary
1776806716.018402,214.700,0.000,primary
1776806717.8794124,259.381,0.000,primary
1776806719.8140838,311.843,0.000,primary
1776806721.8196023,242.721,0.000,primary
1776806723.7221148,256.261,0.000,primary
1776806725.4761398,346.335,0.000,primary
1776806727.4612489,271.022,0.000,primary
1776806729.413731,376.982,0.000,primary
1776806731.7396464,305.755,0.000,primary
1776806734.1460204,265.838,0.000,primary
1776806736.1756773,224.320,0.000,primary
1776806738.2912176,230.633,0.000,primary
1776806740.2121608,219.222,0.000,primary
1776806742.3955855,211.640,0.000,primary
1776806744.474636,217.671,0.000,primary
1776806746.823401,210.148,0.000,primary
1776806748.8012147,232.742,0.000,primary
1776806750.688948,237.269,0.000,primary
1776806752.50807,216.059,0.000,primary
1776806754.6245675,194.991,0.000,primary
1776806756.6345055,290.838,0.000,primary
1776806758.69581,196.197,0.000,primary
1776806760.807661,199.329,0.000,primary
1776806762.9708447,297.460,0.000,primary
1776806764.7998636,240.410,0.000,primary
1776806766.9470341,135.714,0.000,primary
1776806768.7051775,254.645,0.000,primary
1776806770.6097696,227.047,0.000,primary
1776806772.5255544,233.088,0.000,primary
1776806774.5079808,235.116,0.000,primary
1776806776.3977983,203.732,0.000,primary
1776806778.489388,160.026,0.000,primary
1776806780.496891,207.603,0.000,primary
1776806782.5676422,239.690,0.000,primary
1776806784.807081,201.926,0.000,primary
1776806786.8846416,187.349,0.000,primary
1776806789.0243475,238.409,0.000,primary
1776806790.9210608,215.622,0.000,primary
1776806792.957377,247.305,0.000,primary
1776806794.9955938,202.095,0.000,primary
1776806797.295565,214.795,0.000,primary
1776806799.1231647,338.997,0.000,primary
1776806800.9414825,305.083,0.000,primary
1776806802.817637,220.150,0.000,primary
1776806804.727849,241.439,0.000,primary
1776806806.383211,268.776,0.000,primary
1776806808.2865832,250.590,0.000,primary
1776806810.6616235,122.141,0.000,primary
1776806812.666969,164.552,0.000,primary
1776806814.8135936,216.156,0.000,primary
1776806816.9924572,161.368,0.000,primary
1776806819.3609464,234.730,0.000,primary
1776806821.35209,172.766,0.000,primary
1776806823.3274846,227.462,0.000,primary
1776806825.6491585,203.279,0.000,primary
1776846967.3218415,0.000,0.000,primary
1776846969.3715205,0.000,0.000,primary
1776846971.5446777,0.000,0.000,primary
1776846972.8258832,0.000,0.000,primary
1776846974.3493989,0.000,0.000,primary
1776846975.7492585,0.000,0.000,primary
1776846977.2441785,0.000,0.000,primary
1776846978.5755367,0.000,0.000,primary
1776846979.8779054,0.000,0.000,primary
1776846981.7043264,0.000,0.000,primary
1776846983.4886038,0.000,0.000,primary
1776846984.7983727,0.000,0.000,primary
1776846986.128464,0.000,0.000,primary
1776846987.5619195,0.000,0.000,primary
1776846988.8945544,0.000,0.000,primary
1776846990.1822474,0.000,0.000,primary
1776846991.4673097,0.000,0.000,primary
1776846992.7546422,0.000,0.000,primary
1776846994.0164194,0.000,0.000,primary
1776846995.2879462,0.000,0.000,primary
1776846996.5724058,0.001,0.000,primary
1776846997.8467157,0.001,0.000,primary
1776846999.326118,0.000,0.000,primary
1776847000.663309,0.000,0.000,primary
1776847002.1529396,0.001,0.000,primary
1776847003.7188592,0.000,0.000,primary
1776847004.9957314,0.000,0.000,primary
1776847006.2795193,0.000,0.000,primary
1776847007.5559387,0.000,0.000,primary
1776847008.9047477,0.000,0.000,primary
1776847010.3507864,0.000,0.000,primary
1776847011.9287112,0.000,0.000,primary
1776847013.319646,0.000,0.000,primary
1776847014.611292,0.000,0.000,primary
1776847015.9852145,0.000,0.000,primary
1776847017.3637636,0.000,0.000,primary
1776847018.623899,0.014,0.000,primary
1776847020.0108893,0.000,0.000,primary
1776847021.3104298,0.000,0.000,primary
1776847022.7392771,0.000,0.000,primary
1776847024.1362216,0.000,0.000,primary
1776847025.4869113,0.000,0.000,primary
1776847026.8358047,0.000,0.000,primary
1776847028.1263046,0.000,0.000,primary
1776847029.3905485,0.000,0.000,primary
1776847030.7807105,0.000,0.000,primary
1776847032.1018984,0.000,0.000,primary
1776847033.4442122,0.000,0.000,primary
1776847034.8296216,0.000,0.000,primary
1776847036.1921449,0.000,0.000,primary
1776847037.6029198,0.000,0.000,primary
1776847039.0483255,0.000,0.000,primary
1776847040.408831,0.000,0.000,primary
1776847041.7592502,0.000,0.000,primary
1776847043.131357,0.000,0.000,primary
1776847044.489919,0.000,0.000,primary
1776847045.855368,0.000,0.000,primary
1776847047.209204,0.000,0.000,primary
1776847048.6004999,0.000,0.000,primary
1776847049.971406,0.000,0.000,primary
1776847051.2413108,0.000,0.000,primary
1776847052.5846314,0.000,0.000,primary
1776847053.9397645,0.000,0.000,primary
1776847055.3201625,0.000,0.000,primary
1776847056.7007291,0.000,0.000,primary
1776847058.087446,0.000,0.000,primary
1776847059.4110003,0.000,0.000,primary
1776847060.7609153,0.000,0.000,primary
1776847062.3218055,0.000,0.000,primary
1776847063.6657324,0.000,0.000,primary
1776847065.0189772,0.000,0.000,primary
1776847066.3854945,0.000,0.000,primary
1776847067.7476132,0.000,0.000,primary
1776847069.1196582,0.000,0.000,primary
1776847070.3966765,0.000,0.000,primary
1776847071.7783875,0.000,0.000,primary
1776847073.5656297,0.000,0.000,primary
1776847075.2964482,0.000,0.000,primary
1776847076.653912,0.000,0.000,primary
1776847078.1048565,0.000,0.000,primary
1776847079.5657895,0.000,0.000,primary
1776847081.3526711,0.000,0.000,primary
1776847082.7103295,0.000,0.000,primary
1776847083.9878204,0.000,0.000,primary
1776847085.462618,0.000,0.000,primary
1776847086.9141858,0.000,0.000,primary
1776847088.3642712,0.000,0.000,primary
1776847089.7262278,0.000,0.000,primary
1776847091.0597947,0.000,0.000,primary
1776847092.4333768,0.000,0.000,primary
1776847093.794669,0.000,0.000,primary
1776847095.1586123,0.000,0.000,primary
1776847096.5035863,0.000,0.000,primary
1776847097.84414,0.000,0.000,primary
1776847099.1746528,0.000,0.000,primary
1776847100.539471,0.000,0.000,primary
1776847101.8982663,0.000,0.000,primary
1776847103.2766662,0.000,0.000,primary
1776847104.6286213,0.000,0.000,primary
1776847105.9793603,0.000,0.000,primary
1776847107.3831034,0.000,0.000,primary
1776847108.768279,0.000,0.000,primary
1776847110.1518736,0.000,0.000,primary
1776847111.5434768,0.000,0.000,primary
1776847112.9276853,0.000,0.000,primary
1776847114.2073882,0.004,0.000,primary
1776847115.5545988,0.007,0.000,primary
1776847116.894783,0.004,0.000,primary
1776847118.242451,0.004,0.000,primary
1776847119.616292,0.007,0.000,primary
1776847120.8978202,0.004,0.000,primary
1776847122.2363129,0.004,0.000,primary
1776847123.6248863,0.003,0.000,primary
1776847124.9108405,0.000,0.000,primary
1776847126.2069345,0.000,0.000,primary
1776847127.589755,0.000,0.000,primary
1776847128.9302213,0.000,0.000,primary
1776847130.2794023,0.000,0.000,primary
